anio,mes,prov_id,grupo_edad,sexo,pob_mensual
2016,1,50,70 a 79 años,Masculino,40356
2016,1,50,80+ años,Femenino,31786
2016,1,50,80+ años,Masculino,17682
2016,1,54,20 a 39 años,Femenino,184251
2016,1,54,20 a 39 años,Masculino,181050
2016,1,54,40 a 49 años,Femenino,64388
2016,1,54,40 a 49 años,Masculino,62069
2016,1,54,50 a 59 años,Femenino,52318
2016,1,54,50 a 59 años,Masculino,51901
2016,1,54,60 a 69 años,Femenino,36006
2016,1,54,60 a 69 años,Masculino,35244
2016,1,54,70 a 79 años,Femenino,20304
2016,1,54,70 a 79 años,Masculino,17373
2016,1,54,80+ años,Femenino,10919
2016,1,54,80+ años,Masculino,6819
2016,1,58,20 a 39 años,Femenino,98315
2016,1,58,20 a 39 años,Masculino,99038
2016,1,58,40 a 49 años,Femenino,40526
2016,1,58,40 a 49 años,Masculino,38884
2016,1,58,50 a 59 años,Femenino,31413
2016,1,58,50 a 59 años,Masculino,29532
2016,1,58,60 a 69 años,Femenino,21879
2016,1,58,60 a 69 años,Masculino,20348
2016,1,58,70 a 79 años,Femenino,11833
2016,1,58,70 a 79 años,Masculino,9777
2016,1,58,80+ años,Femenino,6273
2016,1,58,80+ años,Masculino,3580
2016,1,62,20 a 39 años,Femenino,108284
2016,1,62,20 a 39 años,Masculino,109258
2016,1,62,40 a 49 años,Femenino,44177
2016,1,62,40 a 49 años,Masculino,43173
2016,1,62,50 a 59 años,Femenino,35744
2016,1,62,50 a 59 años,Masculino,34220
2016,1,62,60 a 69 años,Femenino,27137
2016,1,62,60 a 69 años,Masculino,25603
2016,1,62,70 a 79 años,Femenino,16232
2016,1,62,70 a 79 años,Masculino,13811
2016,1,62,80+ años,Femenino,9205
2016,1,62,80+ años,Masculino,5660
2016,1,66,20 a 39 años,Femenino,209994
2016,1,66,20 a 39 años,Masculino,205080
2016,1,66,40 a 49 años,Femenino,75174
2016,1,66,40 a 49 años,Masculino,71022
2016,1,66,50 a 59 años,Femenino,57102
2016,1,66,50 a 59 años,Masculino,53603
2016,1,66,60 a 69 años,Femenino,42960
2016,1,66,60 a 69 años,Masculino,38554
2016,1,66,70 a 79 años,Femenino,25476
2016,1,66,70 a 79 años,Masculino,20977
2016,1,66,80+ años,Femenino,13988
2016,1,66,80+ años,Masculino,8657
2016,1,70,20 a 39 años,Femenino,111806
2016,1,70,20 a 39 años,Masculino,113556
2016,1,70,40 a 49 años,Femenino,43632
2016,1,70,40 a 49 años,Masculino,42104
2016,1,70,50 a 59 años,Femenino,35115
2016,1,70,50 a 59 años,Masculino,31821
2016,1,70,60 a 69 años,Femenino,29793
2016,1,70,60 a 69 años,Masculino,25334
2016,1,70,70 a 79 años,Femenino,18653
2016,1,70,70 a 79 años,Masculino,14021
2016,1,70,80+ años,Femenino,9503
2016,1,70,80+ años,Masculino,5427
2016,1,74,20 a 39 años,Femenino,73418
2016,1,74,20 a 39 años,Masculino,73237
2016,1,74,40 a 49 años,Femenino,28598
2016,1,74,40 a 49 años,Masculino,28702
2016,1,74,50 a 59 años,Femenino,23265
2016,1,74,50 a 59 años,Masculino,22796
2016,1,74,60 a 69 años,Femenino,18806
2016,1,74,60 a 69 años,Masculino,17300
2016,1,74,70 a 79 años,Femenino,11845
2016,1,74,70 a 79 años,Masculino,9535
2016,1,74,80+ años,Femenino,6763
2016,1,74,80+ años,Masculino,3673
2016,1,78,20 a 39 años,Femenino,53219
2016,1,78,20 a 39 años,Masculino,57335
2016,1,78,40 a 49 años,Femenino,19440
2016,1,78,40 a 49 años,Masculino,21238
2016,1,78,50 a 59 años,Femenino,13666
2016,1,78,50 a 59 años,Masculino,15003
2016,1,78,60 a 69 años,Femenino,8681
2016,1,78,60 a 69 años,Masculino,8820
2016,1,78,70 a 79 años,Femenino,4589
2016,1,78,70 a 79 años,Masculino,3737
2016,1,78,80+ años,Femenino,2180
2016,1,78,80+ años,Masculino,1361
2016,1,82,20 a 39 años,Femenino,533894
2016,1,82,20 a 39 años,Masculino,533430
2016,1,82,40 a 49 años,Femenino,205178
2016,1,82,40 a 49 años,Masculino,198148
2016,1,82,50 a 59 años,Femenino,178574
2016,1,82,50 a 59 años,Masculino,165513
2016,1,82,60 a 69 años,Femenino,152061
2016,1,82,60 a 69 años,Masculino,130109
2016,1,82,70 a 79 años,Femenino,107109
2016,1,82,70 a 79 años,Masculino,75564
2016,1,82,80+ años,Femenino,74478
2016,1,82,80+ años,Masculino,34014
2016,1,86,20 a 39 años,Femenino,144777
2016,1,86,20 a 39 años,Masculino,141662
2016,1,86,40 a 49 años,Femenino,50861
2016,1,86,40 a 49 años,Masculino,50224
2016,1,86,50 a 59 años,Femenino,38747
2016,1,86,50 a 59 años,Masculino,38607
2016,1,86,60 a 69 años,Femenino,30546
2016,1,86,60 a 69 años,Masculino,29679
2016,1,86,70 a 79 años,Femenino,19045
2016,1,86,70 a 79 años,Masculino,15708
2016,1,86,80+ años,Femenino,11192
2016,1,86,80+ años,Masculino,6330
2016,1,90,20 a 39 años,Femenino,255645
2016,1,90,20 a 39 años,Masculino,252623
2016,1,90,40 a 49 años,Femenino,89992
2016,1,90,40 a 49 años,Masculino,85948
2016,1,90,50 a 59 años,Femenino,74151
2016,1,90,50 a 59 años,Masculino,68197
2016,1,90,60 a 69 años,Femenino,60914
2016,1,90,60 a 69 años,Masculino,55079
2016,1,90,70 a 79 años,Femenino,34710
2016,1,90,70 a 79 años,Masculino,26769
2016,1,90,80+ años,Femenino,20737
2016,1,90,80+ años,Masculino,11126
2016,1,94,20 a 39 años,Femenino,25623
2016,1,94,20 a 39 años,Masculino,27117
2016,1,94,40 a 49 años,Femenino,10117
2016,1,94,40 a 49 años,Masculino,10199
2016,1,94,50 a 59 años,Femenino,7945
2016,1,94,50 a 59 años,Masculino,8383
2016,1,94,60 a 69 años,Femenino,4204
2016,1,94,60 a 69 años,Masculino,4487
2016,1,94,70 a 79 años,Femenino,1663
2016,1,94,70 a 79 años,Masculino,1472
2016,1,94,80+ años,Femenino,761
2016,1,94,80+ años,Masculino,413
2016,2,2,20 a 39 años,Femenino,461205.464480874
2016,2,2,20 a 39 años,Masculino,441313.830601093
2016,2,2,40 a 49 años,Femenino,206286.112021858
2016,2,2,40 a 49 años,Masculino,188053.193989071
2016,2,2,50 a 59 años,Femenino,177296.726775956
2016,2,2,50 a 59 años,Masculino,147706.74863388
2016,2,2,60 a 69 años,Femenino,165097.071038251
2016,2,2,60 a 69 años,Masculino,122315.942622951
2016,2,2,70 a 79 años,Femenino,128283.617486339
2016,2,2,70 a 79 años,Masculino,80139.7732240437
2016,2,2,80+ años,Femenino,100389.655737705
2016,2,2,80+ años,Masculino,43734.6010928962
2016,2,6,20 a 39 años,Femenino,2520404.76502732
2016,2,6,20 a 39 años,Masculino,2529021.70218579
2016,2,6,40 a 49 años,Femenino,1042195.79781421
2016,2,6,40 a 49 años,Masculino,1006327.06284153
2016,2,6,50 a 59 años,Femenino,865718.084699454
2016,2,6,50 a 59 años,Masculino,803509.43442623
2016,2,6,60 a 69 años,Femenino,720703.079234973
2016,2,6,60 a 69 años,Masculino,618138.158469945
2016,2,6,70 a 79 años,Femenino,483419.092896175
2016,2,6,70 a 79 años,Masculino,350626.74863388
2016,2,6,80+ años,Femenino,309675.920765027
2016,2,6,80+ años,Masculino,150204.724043716
2016,2,10,20 a 39 años,Femenino,60873.2486338798
2016,2,10,20 a 39 años,Masculino,62212.4262295082
2016,2,10,40 a 49 años,Femenino,23723.349726776
2016,2,10,40 a 49 años,Masculino,23498.6584699454
2016,2,10,50 a 59 años,Femenino,18203.631147541
2016,2,10,50 a 59 años,Masculino,18057.9890710383
2016,2,10,60 a 69 años,Femenino,14275.3551912568
2016,2,10,60 a 69 años,Masculino,13634.3387978142
2016,2,10,70 a 79 años,Femenino,8599.51092896175
2016,2,10,70 a 79 años,Masculino,7020.83333333333
2016,2,10,80+ años,Femenino,5375.68852459016
2016,2,10,80+ años,Masculino,2911.70765027322
2016,2,14,20 a 39 años,Femenino,556553.740437159
2016,2,14,20 a 39 años,Masculino,557613.18852459
2016,2,14,40 a 49 años,Femenino,216745.191256831
2016,2,14,40 a 49 años,Masculino,208773.43989071
2016,2,14,50 a 59 años,Femenino,184482.721311475
2016,2,14,50 a 59 años,Masculino,171361.262295082
2016,2,14,60 a 69 años,Femenino,158614.31420765
2016,2,14,60 a 69 años,Masculino,134788.893442623
2016,2,14,70 a 79 años,Femenino,110258.587431694
2016,2,14,70 a 79 años,Masculino,79946.0765027322
2016,2,14,80+ años,Femenino,68618.3579234973
2016,2,14,80+ años,Masculino,33331.3360655738
2016,2,18,20 a 39 años,Femenino,168968.844262295
2016,2,18,20 a 39 años,Masculino,164146.494535519
2016,2,18,40 a 49 años,Femenino,60423.4644808743
2016,2,18,40 a 49 años,Masculino,56101.3551912568
2016,2,18,50 a 59 años,Femenino,51600.1803278689
2016,2,18,50 a 59 años,Masculino,48701.9180327869
2016,2,18,60 a 69 años,Femenino,38865.6092896175
2016,2,18,60 a 69 años,Masculino,36545.9945355191
2016,2,18,70 a 79 años,Femenino,23511.9016393443
2016,2,18,70 a 79 años,Masculino,18757.6775956284
2016,2,18,80+ años,Femenino,13642.9781420765
2016,2,18,80+ años,Masculino,7393.7349726776
2016,2,22,20 a 39 años,Femenino,183396.920765027
2016,2,22,20 a 39 años,Masculino,178498.407103825
2016,2,22,40 a 49 años,Femenino,63100.325136612
2016,2,22,40 a 49 años,Masculino,59345.587431694
2016,2,22,50 a 59 años,Femenino,52156.0601092896
2016,2,22,50 a 59 años,Masculino,49667.0054644809
2016,2,22,60 a 69 años,Femenino,37490.6830601093
2016,2,22,60 a 69 años,Masculino,35168.0491803279
2016,2,22,70 a 79 años,Femenino,21831.6202185792
2016,2,22,70 a 79 años,Masculino,16918.8907103825
2016,2,22,80+ años,Femenino,12056.9617486339
2016,2,22,80+ años,Masculino,6510.51639344262
2016,2,26,20 a 39 años,Femenino,90695.4863387978
2016,2,26,20 a 39 años,Masculino,93650.7486338798
2016,2,26,40 a 49 años,Femenino,35956.9808743169
2016,2,26,40 a 49 años,Masculino,36171.1420765027
2016,2,26,50 a 59 años,Femenino,27558.5519125683
2016,2,26,50 a 59 años,Masculino,27085.1994535519
2016,2,26,60 a 69 años,Femenino,20143.0519125683
2016,2,26,60 a 69 años,Masculino,18706.3770491803
2016,2,26,70 a 79 años,Femenino,11762.3333333333
2016,2,26,70 a 79 años,Masculino,9284.4043715847
2016,2,26,80+ años,Femenino,6617.54644808743
2016,2,26,80+ años,Masculino,3632.68852459016
2016,2,30,20 a 39 años,Femenino,199123.543715847
2016,2,30,20 a 39 años,Masculino,199215.543715847
2016,2,30,40 a 49 años,Femenino,79308.7650273224
2016,2,30,40 a 49 años,Masculino,77421.6830601093
2016,2,30,50 a 59 años,Femenino,67739.1284153006
2016,2,30,50 a 59 años,Masculino,63272.6830601093
2016,2,30,60 a 69 años,Femenino,55611.8879781421
2016,2,30,60 a 69 años,Masculino,48921.1366120219
2016,2,30,70 a 79 años,Femenino,38132.8879781421
2016,2,30,70 a 79 años,Masculino,28118.7896174863
2016,2,30,80+ años,Femenino,23844.2950819672
2016,2,30,80+ años,Masculino,10751.7295081967
2016,2,34,20 a 39 años,Femenino,87343.3142076503
2016,2,34,20 a 39 años,Masculino,84962.9207650273
2016,2,34,40 a 49 años,Femenino,32207.4781420765
2016,2,34,40 a 49 años,Masculino,30343.349726776
2016,2,34,50 a 59 años,Femenino,26573.2049180328
2016,2,34,50 a 59 años,Masculino,26146.7841530055
2016,2,34,60 a 69 años,Femenino,19349.6092896175
2016,2,34,60 a 69 años,Masculino,18446.1256830601
2016,2,34,70 a 79 años,Femenino,11160.7786885246
2016,2,34,70 a 79 años,Masculino,9729.54644808743
2016,2,34,80+ años,Femenino,5756.53005464481
2016,2,34,80+ años,Masculino,4173.41530054645
2016,2,38,20 a 39 años,Femenino,115895.595628415
2016,2,38,20 a 39 años,Masculino,114142.565573771
2016,2,38,40 a 49 años,Femenino,44039.7540983607
2016,2,38,40 a 49 años,Masculino,41598.7841530055
2016,2,38,50 a 59 años,Femenino,33420.6038251366
2016,2,38,50 a 59 años,Masculino,29925.893442623
2016,2,38,60 a 69 años,Femenino,25482.849726776
2016,2,38,60 a 69 años,Masculino,22358.7732240437
2016,2,38,70 a 79 años,Femenino,14968.7349726776
2016,2,38,70 a 79 años,Masculino,12079.4726775956
2016,2,38,80+ años,Femenino,7725.56010928962
2016,2,38,80+ años,Masculino,4892.21038251366
2016,2,42,20 a 39 años,Femenino,50267.2213114754
2016,2,42,20 a 39 años,Masculino,51105.1174863388
2016,2,42,40 a 49 años,Femenino,21220.7759562842
2016,2,42,40 a 49 años,Masculino,20784.9617486339
2016,2,42,50 a 59 años,Femenino,18170.4808743169
2016,2,42,50 a 59 años,Masculino,17861.1284153006
2016,2,42,60 a 69 años,Femenino,14718.0928961749
2016,2,42,60 a 69 años,Masculino,14121.7540983607
2016,2,42,70 a 79 años,Femenino,10363.2759562842
2016,2,42,70 a 79 años,Masculino,8488.83606557377
2016,2,42,80+ años,Femenino,6504.56830601093
2016,2,42,80+ años,Masculino,3642.48633879781
2016,2,46,20 a 39 años,Femenino,62338.0300546448
2016,2,46,20 a 39 años,Masculino,62181.3797814208
2016,2,46,40 a 49 años,Femenino,21735.8415300546
2016,2,46,40 a 49 años,Masculino,21414.8606557377
2016,2,46,50 a 59 años,Femenino,16863.9180327869
2016,2,46,50 a 59 años,Masculino,16677.7349726776
2016,2,46,60 a 69 años,Femenino,12533.3715846995
2016,2,46,60 a 69 años,Masculino,12028.5765027322
2016,2,46,70 a 79 años,Femenino,7232.78415300547
2016,2,46,70 a 79 años,Masculino,5994.37704918033
2016,2,46,80+ años,Femenino,4292.04371584699
2016,2,46,80+ años,Masculino,2361.18306010929
2016,2,50,20 a 39 años,Femenino,290578.642076503
2016,2,50,20 a 39 años,Masculino,292867.729508197
2016,2,50,40 a 49 años,Femenino,112372.729508197
2016,2,50,40 a 49 años,Masculino,106656.68852459
2016,2,50,50 a 59 años,Femenino,92427.9863387978
2016,2,50,50 a 59 años,Masculino,84257.3715846995
2016,2,50,60 a 69 años,Femenino,81212.2786885246
2016,2,50,60 a 69 años,Masculino,69275.5245901639
2016,2,50,70 a 79 años,Femenino,53607.2896174863
2016,2,50,70 a 79 años,Masculino,40472.8005464481
2016,2,50,80+ años,Femenino,31855.7076502732
2016,2,50,80+ años,Masculino,17719.9453551913
2016,2,54,20 a 39 años,Femenino,184528.81420765
2016,2,54,20 a 39 años,Masculino,181377.278688525
2016,2,54,40 a 49 años,Femenino,64533.8524590164
2016,2,54,40 a 49 años,Masculino,62202.7404371585
2016,2,54,50 a 59 años,Femenino,52390.8415300547
2016,2,54,50 a 59 años,Masculino,51945.9754098361
2016,2,54,60 a 69 años,Femenino,36124.7486338798
2016,2,54,60 a 69 años,Masculino,35353.8551912568
2016,2,54,70 a 79 años,Femenino,20362.3579234973
2016,2,54,70 a 79 años,Masculino,17420.6857923497
2016,2,54,80+ años,Femenino,10963.2131147541
2016,2,54,80+ años,Masculino,6841.0218579235
2016,2,58,20 a 39 años,Femenino,98351.0819672131
2016,2,58,20 a 39 años,Masculino,99096.781420765
2016,2,58,40 a 49 años,Femenino,40630.9426229508
2016,2,58,40 a 49 años,Masculino,38989.3661202186
2016,2,58,50 a 59 años,Femenino,31471.0191256831
2016,2,58,50 a 59 años,Masculino,29576.043715847
2016,2,58,60 a 69 años,Femenino,21949.6393442623
2016,2,58,60 a 69 años,Masculino,20405.4262295082
2016,2,58,70 a 79 años,Femenino,11886.6994535519
2016,2,58,70 a 79 años,Masculino,9821.29781420765
2016,2,58,80+ años,Femenino,6298.83333333333
2016,2,58,80+ años,Masculino,3594.99180327869
2016,2,62,20 a 39 años,Femenino,108357.68852459
2016,2,62,20 a 39 años,Masculino,109362.180327869
2016,2,62,40 a 49 años,Femenino,44295.8333333333
2016,2,62,40 a 49 años,Masculino,43289.8005464481
2016,2,62,50 a 59 años,Femenino,35791.6857923497
2016,2,62,50 a 59 años,Masculino,34262.0956284153
2016,2,62,60 a 69 años,Femenino,27198.6612021858
2016,2,62,60 a 69 años,Masculino,25653.8196721312
2016,2,62,70 a 79 años,Femenino,16290.4426229508
2016,2,62,70 a 79 años,Masculino,13861.5655737705
2016,2,62,80+ años,Femenino,9233.45901639344
2016,2,62,80+ años,Masculino,5679.31147540984
2016,2,66,20 a 39 años,Femenino,210252.333333333
2016,2,66,20 a 39 años,Masculino,205393.049180328
2016,2,66,40 a 49 años,Femenino,75387.6120218579
2016,2,66,40 a 49 años,Masculino,71215.4535519126
2016,2,66,50 a 59 años,Femenino,57190.0027322404
2016,2,66,50 a 59 años,Masculino,53682.4480874317
2016,2,66,60 a 69 años,Femenino,43054.4398907104
2016,2,66,60 a 69 años,Masculino,38633.2786885246
2016,2,66,70 a 79 años,Femenino,25558.412568306
2016,2,66,70 a 79 años,Masculino,21036.0355191257
2016,2,66,80+ años,Femenino,14035.4316939891
2016,2,66,80+ años,Masculino,8684.44262295082
2016,2,70,20 a 39 años,Femenino,111904.505464481
2016,2,70,20 a 39 años,Masculino,113675.00273224
2016,2,70,40 a 49 años,Femenino,43738.9754098361
2016,2,70,40 a 49 años,Masculino,42226.1366120219
2016,2,70,50 a 59 años,Femenino,35138.9699453552
2016,2,70,50 a 59 años,Masculino,31854.8797814208
2016,2,70,60 a 69 años,Femenino,29829.7595628415
2016,2,70,60 a 69 años,Masculino,25360.6803278689
2016,2,70,70 a 79 años,Femenino,18714.8306010929
2016,2,70,70 a 79 años,Masculino,14070.4644808743
2016,2,70,80+ años,Femenino,9528.24043715847
2016,2,70,80+ años,Masculino,5439.62021857924
2016,2,74,20 a 39 años,Femenino,73493.9754098361
2016,2,74,20 a 39 años,Masculino,73327.8825136612
2016,2,74,40 a 49 años,Femenino,28679.650273224
2016,2,74,40 a 49 años,Masculino,28777.806010929
2016,2,74,50 a 59 años,Femenino,23293.4590163934
2016,2,74,50 a 59 años,Masculino,22828.7786885246
2016,2,74,60 a 69 años,Femenino,18843.4371584699
2016,2,74,60 a 69 años,Masculino,17331.3387978142
2016,2,74,70 a 79 años,Femenino,11886.4180327869
2016,2,74,70 a 79 años,Masculino,9571.84426229508
2016,2,74,80+ años,Femenino,6783.58196721312
2016,2,74,80+ años,Masculino,3684.77322404372
2016,2,78,20 a 39 años,Femenino,53308.3579234973
2016,2,78,20 a 39 años,Masculino,57414.193989071
2016,2,78,40 a 49 años,Femenino,19528.3415300546
2016,2,78,40 a 49 años,Masculino,21340.4863387978
2016,2,78,50 a 59 años,Femenino,13701.150273224
2016,2,78,50 a 59 años,Masculino,15037.9808743169
2016,2,78,60 a 69 años,Femenino,8714.79508196721
2016,2,78,60 a 69 años,Masculino,8858.03005464481
2016,2,78,70 a 79 años,Femenino,4607.54918032787
2016,2,78,70 a 79 años,Masculino,3751.39890710383
2016,2,78,80+ años,Femenino,2190.33333333333
2016,2,78,80+ años,Masculino,1366.84426229508
2016,2,82,20 a 39 años,Femenino,534031.806010929
2016,2,82,20 a 39 años,Masculino,533620.658469945
2016,2,82,40 a 49 años,Femenino,205700.849726776
2016,2,82,40 a 49 años,Masculino,198674.915300546
2016,2,82,50 a 59 años,Femenino,178643.368852459
2016,2,82,50 a 59 años,Masculino,165582.199453552
2016,2,82,60 a 69 años,Femenino,152228.196721312
2016,2,82,60 a 69 años,Masculino,130265.948087432
2016,2,82,70 a 79 años,Femenino,107279.584699454
2016,2,82,70 a 79 años,Masculino,75701.4672131148
2016,2,82,80+ años,Femenino,74576.5054644809
2016,2,82,80+ años,Masculino,34065.3278688525
2016,2,86,20 a 39 años,Femenino,144967.234972678
2016,2,86,20 a 39 años,Masculino,141877.81420765
2016,2,86,40 a 49 años,Femenino,51034.8879781421
2016,2,86,40 a 49 años,Masculino,50363.3306010929
2016,2,86,50 a 59 años,Femenino,38777.4071038251
2016,2,86,50 a 59 años,Masculino,38637.4918032787
2016,2,86,60 a 69 años,Femenino,30610.5409836066
2016,2,86,60 a 69 años,Masculino,29732.6994535519
2016,2,86,70 a 79 años,Femenino,19087.2650273224
2016,2,86,70 a 79 años,Masculino,15749.5027322404
2016,2,86,80+ años,Femenino,11220.543715847
2016,2,86,80+ años,Masculino,6346.26229508197
2016,2,90,20 a 39 años,Femenino,255879.193989071
2016,2,90,20 a 39 años,Masculino,252891.920765027
2016,2,90,40 a 49 años,Femenino,90300.9836065574
2016,2,90,40 a 49 años,Masculino,86251.5628415301
2016,2,90,50 a 59 años,Femenino,74158.8770491803
2016,2,90,50 a 59 años,Masculino,68210.9754098361
2016,2,90,60 a 69 años,Femenino,61057.7349726776
2016,2,90,60 a 69 años,Masculino,55188.1775956284
2016,2,90,70 a 79 años,Femenino,34819.4316939891
2016,2,90,70 a 79 años,Masculino,26871.825136612
2016,2,90,80+ años,Femenino,20782.9071038251
2016,2,90,80+ años,Masculino,11148.0218579235
2016,2,94,20 a 39 años,Femenino,25669.0765027322
2016,2,94,20 a 39 años,Masculino,27168.1584699454
2016,2,94,40 a 49 años,Femenino,10153.1666666667
2016,2,94,40 a 49 años,Masculino,10238.6393442623
2016,2,94,50 a 59 años,Femenino,7964.05737704918
2016,2,94,50 a 59 años,Masculino,8393.50273224044
2016,2,94,60 a 69 años,Femenino,4229.74863387978
2016,2,94,60 a 69 años,Masculino,4516.30601092896
2016,2,94,70 a 79 años,Femenino,1673.58743169399
2016,2,94,70 a 79 años,Masculino,1482.84153005465
2016,2,94,80+ años,Femenino,764.472677595628
2016,2,94,80+ años,Masculino,415.710382513661
2016,3,2,20 a 39 años,Femenino,460845.737704918
2016,3,2,20 a 39 años,Masculino,441023.672131148
2016,3,2,40 a 49 años,Femenino,206645.442622951
2016,3,2,40 a 49 años,Masculino,188446.278688525
2016,3,2,50 a 59 años,Femenino,177213.213114754
2016,3,2,50 a 59 años,Masculino,147701.836065574
2016,3,2,60 a 69 años,Femenino,165149.524590164
2016,3,2,60 a 69 años,Masculino,122385.114754098
2016,3,2,70 a 79 años,Femenino,128416.098360656
2016,3,2,70 a 79 años,Masculino,80237.7868852459
2016,3,2,80+ años,Femenino,100398.68852459
2016,3,2,80+ años,Masculino,43750.131147541
2016,3,6,20 a 39 años,Femenino,2520980.80327869
2016,3,6,20 a 39 años,Masculino,2529995.26229508
2016,3,6,40 a 49 años,Femenino,1044368.73770492
2016,3,6,40 a 49 años,Masculino,1008539.54098361
2016,3,6,50 a 59 años,Femenino,866385.163934426
2016,3,6,50 a 59 años,Masculino,804187.131147541
2016,3,6,60 a 69 años,Femenino,721524.508196721
2016,3,6,60 a 69 años,Masculino,618882.016393443
2016,3,6,70 a 79 años,Femenino,484478.147540984
2016,3,6,70 a 79 años,Masculino,351491.836065574
2016,3,6,80+ años,Femenino,310130.491803279
2016,3,6,80+ años,Masculino,150444.885245902
2016,3,10,20 a 39 años,Femenino,60911.8360655738
2016,3,10,20 a 39 años,Masculino,62266.1475409836
2016,3,10,40 a 49 años,Femenino,23791.9672131148
2016,3,10,40 a 49 años,Masculino,23561.0163934426
2016,3,10,50 a 59 años,Femenino,18225.737704918
2016,3,10,50 a 59 años,Masculino,18076.6885245902
2016,3,10,60 a 69 años,Femenino,14305.6229508197
2016,3,10,60 a 69 años,Masculino,13663.6557377049
2016,3,10,70 a 79 años,Femenino,8624.31147540984
2016,3,10,70 a 79 años,Masculino,7045
2016,3,10,80+ años,Femenino,5386.62295081967
2016,3,10,80+ años,Masculino,2918.91803278689
2016,3,14,20 a 39 años,Femenino,556881.852459016
2016,3,14,20 a 39 años,Masculino,557986.62295082
2016,3,14,40 a 49 años,Femenino,217229.950819672
2016,3,14,40 a 49 años,Masculino,209296.786885246
2016,3,14,50 a 59 años,Femenino,184611.557377049
2016,3,14,50 a 59 años,Masculino,171492.475409836
2016,3,14,60 a 69 años,Femenino,158743.704918033
2016,3,14,60 a 69 años,Masculino,134913.213114754
2016,3,14,70 a 79 años,Femenino,110500.491803279
2016,3,14,70 a 79 años,Masculino,80134.1803278689
2016,3,14,80+ años,Femenino,68730.9508196721
2016,3,14,80+ años,Masculino,33394.3278688525
2016,3,18,20 a 39 años,Femenino,169148.31147541
2016,3,18,20 a 39 años,Masculino,164373.344262295
2016,3,18,40 a 49 años,Femenino,60527.737704918
2016,3,18,40 a 49 años,Masculino,56189.6229508197
2016,3,18,50 a 59 años,Femenino,51639.6393442623
2016,3,18,50 a 59 años,Masculino,48726.1639344262
2016,3,18,60 a 69 años,Femenino,38954.1147540984
2016,3,18,60 a 69 años,Masculino,36613.3442622951
2016,3,18,70 a 79 años,Femenino,23564.1967213115
2016,3,18,70 a 79 años,Masculino,18816.3114754098
2016,3,18,80+ años,Femenino,13680.3770491803
2016,3,18,80+ años,Masculino,7412.19672131148
2016,3,22,20 a 39 años,Femenino,183619.491803279
2016,3,22,20 a 39 años,Masculino,178758.852459016
2016,3,22,40 a 49 años,Femenino,63240.0163934426
2016,3,22,40 a 49 años,Masculino,59471.4918032787
2016,3,22,50 a 59 años,Femenino,52198.2131147541
2016,3,22,50 a 59 años,Masculino,49686.6557377049
2016,3,22,60 a 69 años,Femenino,37597.9672131148
2016,3,22,60 a 69 años,Masculino,35257.9016393443
2016,3,22,70 a 79 años,Femenino,21872.4262295082
2016,3,22,70 a 79 años,Masculino,16960.8852459016
2016,3,22,80+ años,Femenino,12093.4098360656
2016,3,22,80+ años,Masculino,6525.96721311476
2016,3,26,20 a 39 años,Femenino,90762.3606557377
2016,3,26,20 a 39 años,Masculino,93732.8360655738
2016,3,26,40 a 49 años,Femenino,36076.7049180328
2016,3,26,40 a 49 años,Masculino,36305.0491803279
2016,3,26,50 a 59 años,Femenino,27600.2295081967
2016,3,26,50 a 59 años,Masculino,27120.9344262295
2016,3,26,60 a 69 años,Femenino,20199.2295081967
2016,3,26,60 a 69 años,Masculino,18757.2459016393
2016,3,26,70 a 79 años,Femenino,11801
2016,3,26,70 a 79 años,Masculino,9317.52459016393
2016,3,26,80+ años,Femenino,6639.5737704918
2016,3,26,80+ años,Masculino,3643.62295081967
2016,3,30,20 a 39 años,Femenino,199266.245901639
2016,3,30,20 a 39 años,Masculino,199387.245901639
2016,3,30,40 a 49 años,Femenino,79478.8032786885
2016,3,30,40 a 49 años,Masculino,77586.9672131148
2016,3,30,50 a 59 años,Femenino,67780.4098360656
2016,3,30,50 a 59 años,Masculino,63321.9672131148
2016,3,30,60 a 69 años,Femenino,55687.5573770492
2016,3,30,60 a 69 años,Masculino,48977.393442623
2016,3,30,70 a 79 años,Femenino,38208.5573770492
2016,3,30,70 a 79 años,Masculino,28188.7540983607
2016,3,30,80+ años,Femenino,23890.4098360656
2016,3,30,80+ años,Masculino,10779.5409836066
2016,3,34,20 a 39 años,Femenino,87443.7049180328
2016,3,34,20 a 39 años,Masculino,85098.4918032787
2016,3,34,40 a 49 años,Femenino,32259.3770491803
2016,3,34,40 a 49 años,Masculino,30382.9672131148
2016,3,34,50 a 59 años,Femenino,26599.5901639344
2016,3,34,50 a 59 años,Masculino,26168.0983606557
2016,3,34,60 a 69 años,Femenino,19409.1147540984
2016,3,34,60 a 69 años,Masculino,18492.0819672131
2016,3,34,70 a 79 años,Femenino,11191.4426229508
2016,3,34,70 a 79 años,Masculino,9751.5737704918
2016,3,34,80+ años,Femenino,5777.60655737705
2016,3,34,80+ años,Masculino,4187.83606557377
2016,3,38,20 a 39 años,Femenino,115978.475409836
2016,3,38,20 a 39 años,Masculino,114247.868852459
2016,3,38,40 a 49 años,Femenino,44170.4918032787
2016,3,38,40 a 49 años,Masculino,41736.0983606557
2016,3,38,50 a 59 años,Femenino,33460.4590163934
2016,3,38,50 a 59 años,Masculino,29963.2131147541
